sentence,sentiment
thật_sự rất thích s23_kỳ này gần như mọi thứ đều tốt nhưng có 1 điểm mà cho tới giờ samsung vẫn không thay_đổi là về bộ rung_bộ rung trên samsung rung_hời hợt quá những người mà hay bỏ điện_thoại trong túi quần và làm_việc bên ngoài sẽ lỡ rất nhiều thông_báo của đt ngược_lại iphone lại làm điều này rất tốt_bộ rung hoạt_động rất mạnh và chắc bỏ đt trong túi quần chạy xe_máy cũng không lỡ cuộc_gọi nào mình mong samsung cải_thiện về vấn_đề đó,positive
đánh_giá thì phải qua mấy bản thường này chứ cứ s23 ultra hoài xem thèm không có tiền mua face holding back tears,negative
ngoài s23 và zenfone 9 thì còn con máy android nào nhỏ gọn và cấu_hình ngon như con này không anh nhỉ,negative
quay_phim có ngon hơn iphone không,positive
đã mua s23 theo anh grining face with sweatgrining face with sweat,negative
ước gì khi s10e pin nó trâu chút là cũng đã ngon rồi,negative
sài iphone với dùng thêm samsung thì được,positive
chứ sài mỗi samsung làm máy chính thì mình chịu face with tears of_joyface with tears of joy,positive
cảm_ơn bài đánh_giá của anhcho hỏi khả_năng nhận_diện khuôn_mặt để mở máy của s23 ổn không,negative
rv xiaomi 13 đi sếp,positive
3 năm nữa 2 nd con này cỡ 10 tr không anh_em sam mau xuống giá mà hẹn tới đó mình mua luôn d,negative
luân có_thể làm một video chia_sẻ về việc dùng samsung nói_riêng hay điện_thoại android nói_chung sao cho nó an_toàn bảo_mật được không mình nghĩ nhiều người cũng sẽ quan_tâm đến vấn_đề này,negative
tự_nhiên muốn đổi 13 sang s23 ghê,positive
nếu thực_sự pin_s23 ngon thế thì mình cũng muốn đổi,positive
màn 60 hz trên 13 chán rồi,negative
nhìn không khác_gì xperia luôn,positive
mua xiaomi 13 về trải_nghiệm so_sánh với s23 đi,negative
cái này được mặc_định là bật để khi quay thiếu sáng video sẽ sáng hơn nhưng hay bị giật vào setings của camera tắt nó đi,positive
nghe bạn tư_vấn quá mua 1 e_xài mọi thứ đang tốt hi_vọng năm sau tốt hơn,negative
s2 khiến người mua phải cân_nhắc về pin thì giờ s23 đã khắc_phục rồi không còn gì để phàn_nàn,positive
hi_vọng sẽ thấy nhiều người dùng s23 hơn,negative
dòng flagship của s mà vẫn duy_trì vân tay_tích_hợp nút nguồn hỗ_trợ thẻ nhớ ultra thì màn_phẳng thì ngon,positive
em dùng củ sạc zmi 3 w_kích lên được 25 w,positive
nhưng không hiểu sao tới 51 là đứng_hình không biết là bao_lâu tầm hơn 2 3 39 nên đã rút ra cắm lại or mở_màn_hình vọc vọc_xíu thì nó chạy tiếp lên 52,negative
em chào anh hiện_tại em cũng đang dùng galaxy s23,negative
sau khoảng 5 ngày sử_dụng sản_phẩm em có một_số chia_sẻ như sau hiệu_ứng chuyển_cảnh ứng_dụng khá nhanh,positive
pin đủ dùng một ngày,negative
máy nhỏ gọn hơn s10 cũ cầm nắm thoải_mái hơn,positive
camera trước và sau cho màu_sắc khá đẹp_độ chi_tiết cao và chống rung tốt,positive
về lỗi_vặt thì em chưa thấy nhưng hiện_tại có một_số vấn_đề sau trên ap samsung walet không thêm thẻ nội_địa được trong khi s10 có_thể thêm được bình_thường,positive
thời_gian sạc với củ sạc 15 w khá lâu khoảng hơn 2 h đồng_hồ,negative
mong rằng chia_sẻ này sẽ nhận được sự tương_tác từ anh và những người xem khác,negative
chụp ảnh_cận da người thì iphone nào chụp nét hơn vậy bạn,negative
nếu cảm_thấy thực_sự cần_thiết usb type c log profile của ip15 thì mới thực_sự cần lên đời ngoài_ra chả có vẹo gì cái dynamic island thực_sự chả_vó thằng nào tối_ưu tốt nên cũng chả thấy có tích_sự gì,positive
dòng iphone sai thi tốt,negative
thơi gian 2,negative
hoăc 3 nam thay pin,negative
lo lo,positive
ta đang dùng xs max và mới mua cho vợ 14 pro max,positive
14 promax là con máy ngon nhất thời_điểm hiện_đại,positive
3 con diều_chạp 2 lần sáng màng hình_hả asmiling face with smiling eyes,positive
sao tui thấy,positive
ip15 ra nhưng sách tiền đi mua con 14 promax face with tears of_joy với lý_do không đủ tiền để chạy theo 15 mà từ con xsmax lên 14 promax cũng là cha ngta rồi kaka,positive
năm nay chưa đáng để lên,positive
cu béo này lên đời liên_tục nhỉ,negative
sau khi phân_vân mãi giữa ip14 pro max trắng và 15 pro max trắng mình đã mua 14 prmcrying face mình nhờ mua nên cũng chưa đi xem trực_tiếp máy 15 cảm_nhận như nào,negative
nhưng mình nghĩ giá 14 nó ổn_định hơn nên mua 14 1 phần vì mình cảm_giác viền bóng đẹp hơn,negative
chưa cầm thử ip15prm để xem cảm_giác thích hơn ko,negative
mình thấy mọing khen nhẹ không cấn tay thì chắc là thích rồi,positive
vậy mọing thấy mình mua ip14prm thay_vì 15 prm có sai_lầm không ạgrining face with sweatem nó vẫn chưa đến tay mình nhưng đã mua xong rồi,positive
sai 12 promax chi chac,negative
13 pm không bị lỗi dễ hư_màn với xanh màn_múc từ lâu rồi smiling face with smiling eyes,positive
tôi rất thik cách review của anh rất khách_quan còn mấy khứa kiểu muốn như đẩy hàng,positive
bạn có_thể chia_sẻ luôn cách kiểm_đủ tiền mua pro max được kosmiling face with smiling eyes,positive
camera từ 12 mpx lên 24 mpx,negative
chỉ tổ tốn dung_lượng nhanh đầy bộ_nhớ,positive
mình dùng iphone 13 pro max không hề thấy nặng và cấn tay vì luôn dùng ốp lưng con 15 pro max mình thấy nó hơi nóng và nhìn nó xấu hơn iphone 13 14 và iphone 15 pr max có khẩu_độ f1,negative
78 trong khi iphone 13 pro max là f 1,negative
5 không biết con iphone 15 pro max khẩu_độ nhỏ hơn 13 pro max vậy có chụp thiếu sáng tốt hơn 15 pro max không bác,positive
khi ra trời nắng mới thấy là màn_hình 20 nit nó giá_trị,positive
bt là ngon hơn rồi nhưng vấn_đề là không có tiền mua face with tears of_joyface with tears of_joyface with tears of_joyface with tears of_joyface with tears of_joyred heartred heart,negative
đến bh vẫn cứ hài_lòng với 13 prm_chả có lý_do gì để lên đời,negative
trải_nghiệm chả có khác_biệt gì nhau,positive
iphone 13 prm cam quay_phim đêm không tốt,negative
cám_ơn ad,negative
cái viền mỏng hơn chút thiết_kế bớt sắc_chút đổi sang titan chút và giá bán đẩy lên tổng_thể chả thay_đổi gì aple đã cạn ý_tưởng chắc mình đổi gió qua mấy con điện_thoại gập đợi aple ra bản hoàn_toàn mới từ 12 tới 15 vẫn y_xì cái thiết_kế vuông_vuông chắc phải 2 3 năm nữa mới đổi mẫu_mã,positive
vấn_đề nâng_cấp từ vỏ thép sang titan hoặc ngoại_hình cấn_tay hay không thì chỉ cần 1 cái ốp là giải_quyết được,positive
thay_vì nâng_cấp 14 prm lên 15 prm thì ta nâng_cấp cái ốp là dễ hơn,negative
nếu là 13 thì lên 15 còn 14 thì theo mình là không cần_thiết vì nó ít có sự khác_biệt,negative
iphone se 3 la con co_camera chup net nhat hien nay,positive
xem_lại nha viền bo_cầm không sướng bằng viền 13 nha với_lại viền_bo nhìn quê qá,negative
tai thỏ 13 pro vẫn là chân_ái grining face with sweat,positive
7 lus lên 15 pro max là hợp_lí d,negative
hi_vọng nó không bị lỗi màn_hình trắng nhiều bhuw iphone 13,negative
tao nhét con ốp 14 prm vừa con 15 prm ngoại_hình không thay_đổi,negative
duy_luân giàu nhỉ,negative
vài năm nay iphone thấy máy nào cũng như_vậy riêng tôi sài 12 13 14 dòng prm thì thấy y_chang chỉ nét hơn xíu mỗi năm lỗ 10 tr để lên đời chỉ để chụp đẹp hơn nét hơn thay vào đó mua cái máy_ảnh chụp iphone giờ chỉ có như_vậy,negative
chăng qua khác_biệt nhất là do cái viền làm dễ_chịu chứ làm_gì có thấy nhẹ hơn khác_biệt,positive
nhìn như nhau,negative
13 prm vẫn chân_ái ngoài vd rủi_ro xanh_màn thì pin hay cmr hay tác_vụ bt vẫn rất tuyệt,negative
thằng mập nhìn thấy ghét_thương q,negative
từ iphone 13 trở lên là đã tiệm cận_sự hoàn_hảo rồi điện_thoại cũng chỉ để làm những việc cơ_bản nếu không game,negative
những việc cần hiệu_năng thì ưu_tiên những thiết_bị linh_hoạt hơn như ipad hoặc macbok chứ chả ai làm_việc trên điện_thoại vì cơ_bản cái hệ điều_hành quá tù_túng để làm_việc,negative
thằng này an tiền quảng_cáo của aple rồi,negative
15 prm có quá nhiều điểm đáng nâng_cấp nếu mình có mua thì cũng sẽ mua 15 prm …,negative
bên mỹ đã thủ_độ mền khi va_chạm của iphon 15 rồi rất tệ cho iphon 15 chỉ có con chíp 17 pro còn lại tệ thật,negative
phải chi 14 prm có màu xanh như 13 prm thì tốt biết_mấy màu xanh quá đẹp ạcrying face,positive
15 vừa ra nhưng ta quyết_định đập hộp con 14 prm nâng_cấp lên từ con 6 s dùng từ 2018 smiling face with smiling eyes,positive
ổ sim trên mấy la của iphone 15 năm nay có gì,negative
sao không nghe anh luân nói về cấu_tạo titan 1 m độ bền_mặt lưng_độ bền_khung viền,negative
chứ hỏi 10 người hết 8 người sai ốp lưng rồi mà cảm_giác cầm nắm làm gì grining face with sweat,positive
tất_cả đều có khả_năng xanh màn,positive
mình thấy iphone 15 promax nhỏ hơn màn_hình iphone 14 pro max,positive
học_sinh sinh_viên rất cần zom luôn zom chụp bài giảngrining face with sweat,positive
có cái chủ_đề này mà cứ nhai đi_nhại lại để kiếm view hoài ai thích thì mua thôi,negative
con 15 max nó nhỏ hơn xiu_xíu,positive
ốp của 14 max xài cho 15 max vẫn được,positive
nút bấm tác_vụ nhanh viền titan thép nó sẽ tồn_tại vài năm nữa trên các mẫu mới,negative
cái vụ cảm_giác cầm thì thực_sự 9 người dùng ở vn chẳng quan_tâm vì phần_lớn đều dùng ốp và cường_lực nên đối_quan_điểm của mình thì điện_thoại hỏng hãy nâng_cấp còn lại thì thôi,negative
à mà mình dùng quen 13 mini nên càng không thich 15 series d,positive
cho e_hoi iphone co_an iphone được không,negative
săn 14 prm là hợp_lí,positive
giá đang quá ngon,negative
em ri_view rat tốt,positive
em dùng 14 pro bị cấn tay cũng tính_đổi nhưng lại lấn_cấn hơn_nữa là có nên dùng tiếp iphone không chứ thấy mua về cầm chụp hình_tí là nóng máy tụt_pin quá trời,negative
đi du_lịch cầm chụp tí là chán hẳn phải lôi con android ra chụp cho mát_tay và vẫn an_tâm về pin crying face,negative
ngoài lý_do thiếu tiền thì không còn lý_do gì khác để mình không lên 15 promax,negative
ta đợi năm sau ta bán con 14 promax đi để bù tiền mua con 15 promax,negative
cứ 15 prm mà dùng,negative
bỏ_qua cảm_giâc cầm nắm,positive
má,positive
chỉ bán cho người nổi_tiếng còn dân_thường thì sao,positive
shop quá tệ,negative
em cần lên 15 bro max do em chơi genshin,positive
2 tuần trước 13 pr của em trắng màn tuần này 14 prm nháy 1 vạch ngang giữa màn,positive
2 máy mới sạc aple dùng rất bình_thường,positive
em bắt_đầu quan_ngại tim cok,positive
mình không đủ tiền để mua từ iphone 7 đến 15 rồi,negative
những vẫn thích cách mà bạn chia_sẻ,negative
nếu có tiền mà không phải trả_góp con cao_cấp nhất mình mua hihi,positive
cảm_giác dùng 15 pro max_mượt và ngọt hơn 13 prm đấy,positive
kích_thước cảm_biến không ảnh_hưởng đến dof dof thay_đổi phụ_thuộc vào tiêu_cự ống_kính khẩu_độ và khoảng_cách từ cảm_biến đến vật_thể,positive
đang định xuống tiền 15 mà tự_nhiên thấy nó nhiều phốt quá,positive
13 pro max vẫn đỉnh nhất,positive
nói đi nói lại hoài mấy cái có mấy cái đó,positive
riết nghe nhàm_tai quá,positive
13 prm hàng 9 nay còn bao_nhiêu nhỉ các bro,negative
con 15 promax trong đây màu gì vậy anh,positive
em có inbox fb anh nhưng chưa được xem ạ,negative
mình chỉ sợ mỗi chuyện hư màn_hình của 13 pro max thôi,positive
còn lại 13 pro_max với mình vẫn quá ổ,positive
so_sánh 15 plus với 14 pro max đi duy_luân,negative
đang từ 12 pr max chuyển lên 15 pro sướng không tả được nhẹ gọn hơn bao_nhiêu,positive
giờ không khoái màn to nữa,negative
fan không tiền mà thích đâu raised handraised handraised hand,positive
cái 15 prm bạn cầm trên tay là màu trắng hay titan vậy,negative
mình ghét iphone 15 prm chắc do mình không có tiền face with open mouth kak,negative
14 pro max vẫn là đáng mua nhất,negative
15 gần như không có cái mẹ gì mới,negative
mua con 15,negative
đẹp backhand index pointing rightbackhand index pointing right,positive
hi_vọng gặp anh ngoài đời anh dễ_thương qua 39,negative
mới mua 13 prm thay_vì 14 15,positive
14 pro max giá bao nhieu ship cho ah 1 con,positive
iphone 15 pro max năm nay là bom xịt thật rồi,negative
thua năm trước,positive
tgd đã có máy trải_nghiệm chưa mọi người,positive
bạn này chắc_chắn không hiểu bản tốt pixel bining là gì luôn tự suy_diễn cảm_biến 48 mp chụp ra ảnh 12 mp cần gộp 4 điểm ảnh thì muốn chụp ảnh 24 mp chỉ cần quot gộp 2 điểm ảnh quot đúng bằng 1 nửa là ra face with tears of joyhình_dung 1 pixel là một hình_vuông thì nó phải có các cạnh bằng nhau và pixel_bining là thuật_toán gộp nhiều hình_vuông thành 1 hình_vuông,positive
