sentence,sentiment
tính iphone_pro spro giúp nhu chơi nhẹ lâu_dài chúc cùng giá đình khoẻ,positive
loanh điện_thoại,positive
hoai mãi không xuống giá dùm,negative
không nhu điện_thoại thích ngồi ghê,negative
giá mới thuichứ,negative
cb ship định chính_hãng chạy,positive
chơi mới xuống,positive
tính iphone thích màn,positive
giữa iphone_pro_max xiaomi pro xịn yk,negative
phân giữa promax newgiá giá euro slovakia istore không trọng pin trâu đêm chơi minh giúp,positive
mún sang iphone cũ android mới cảm_ơn chúc thuận_lợi,negative
xiaomi lưu chữ không hiểu điện_thoại không_lưu chép danh_bạ zalo facebook tk ngân_hàng,negative
iphone_pro_max cũ không iphone giá_thể giảm tốt,negative
iphone không tuyệt tốt không hàng_chính_hãng không mức giá nhiêu không góp,positive
camera ơn,positive
mới iphone mới pin,negative
promax iphone thường cũ kèo khó giải_đáp chúc triển,positive
xem không điện_thoại,positive
bây tuyệt không,positive
chúc giúp phân giữa xiaomi xách thương_mại xiaomi pro demo nguyên_tem hài_đồng,positive
chúc giá đình,negative
tuyệt iphone_pro,positive
tablet ngon mục_đích trải_nghiệm xem phim netflix không chơi nặng xịn giá trung đảo,positive
xịn cảm,positive
đổ xuống phân giữa pro iphone_pro_max nhu giải_trí chụp_ảnh options không camera ơn,positive
infinix hot sạc nhanh xiaomi sạc nhanh sạc dự_phòng,positive
iphone mini định tìm android giá mới yêu màn_hình lớn cấu_hình mạnh tần quét cao sạc nhanh pin trâu iphone mini pin tệ chụp hình đẹp,positive
hàng_chính_hãng xách,positive
chúc điều thành,negative
nubia chơi tốt,positive
gaming điện_thoại không nóng setting quân giá rẻ,negative
samsung thà kẻ thất_bại giácòn thành giáthua đằng thua rồinhưng không thích thường,positive
iphone ưu chụp_ảnh pin trâu năng tốt pro tốt không,positive
chúc giá đình sk,negative
giúp samsung xiaomi nhu lướt website facebook yt rảnh chơi lq,positive
xịn camera,positive
chao chuc môt tốt lanhe phân giư không pro chup nh moc đô nao ngươc sang tốt vơi chơi ngon không nong vơi tan nhiêt tốt đg cung_nhiêu giai đap camera,positive
khứa manh_động,positive
poco pro không tử trl camera ơn,negative
không tên không camera nh,positive
không phóng hình duoc,negative
đời mới không đời hãng,negative
zte balde tốt,positive
trem phân,negative
đời không chiếc nhu chơi tốt diện chúc,negative
thích nhích,negative
thắc_mắc nhỏ điện_thoại promax_mật tháo gắn dữ_liệu không điện_thoại vừa cháy hình icloud phục main đánh_cắp dữ_liệu,negative
họ ghi giá niêm_yết,negative
iphone không chúc giá đình khoẻ,positive
đg iphone_pro,negative
shoppe zte libero iv,negative
pro inch cỡ,negative
xiaomi vứt,negative
tốt samsung xiaomi không bro,positive
chúc giá đình,negative
phân promax xanh màn,positive
đánh_giá trải_nghiệm promax phiên,negative
ổn hơnvì thường ổn,positive
pro dung_lượng nhiêu tốt,positive
loa iphone_pro,negative
thích promax đẹp trẻ_trung,positive
camera tệ nhu okela,negative
họ tần quét không đời iphone giữ thường chắt chip thua_thiệt thường pro,positive
mới múc,negative
pin trâu,positive
mới điện_thoại iphone không đột_phá minh_chứng vừa iphone giới_thiệu định xem,negative
sớm không android cùng nỗi ảnh màn,negative
pro pin yếu thoải_mái,negative
vừa nhẹ vừa nhẹ,positive
chi trắng liền,negative
hồng thường đẹp,positive
iphone_pro_max phân,negative
suy google đóng google,negative
iphone_plus túi hạn_hẹp iphone đén nhu gọi lướt facebook insta shopee,negative
không đời ip,positive
đánh_giá giao xem lỗi màn,negative
video promax ram tức ram ảnh khả_năng video camera cắt_giảm ít cấu_hình,positive
trâu nhẹ màn_hình lớn,positive
nhu thống thường,positive
giá chát iphone bền,positive
chắc duy luân video giải_đáp thắc_mắc thú camera duy luân,negative
đóng luân,positive
tính promax pro trải_nghiệm,negative
kq tuyệt_vời,positive
pro nhẹ mạnh đẹp,positive
promax đầm mạnh đẹp,positive
mỏng nhẹ promax vốn nặng ốp uag chắc tẹt ga,positive
camera iphone hồng giữa nhu,negative
khoang tuân suy minh chon iphone_pro,negative
đánh_giá xem zậy tuyệt,positive
trọng nút rung,negative
thích gọn lẹ,positive
pro iphone màn_hình phân_giải không tuyệt_vời,positive
mới iphone xanh titan,negative
dung iphone dung cấp,negative
giảm xemlại không ngon,positive
pro yếu website facebook youtube xem phim chụp hình pin,positive
thích pro,positive
chụp hình video sản_phẩm giản thích,positive
đánh_giá màn_hình iphone mượt thống chê_bai,positive
iphone màn_hình mượt màn_hình hàng thống lòe,positive
kiếm đóng lựa nhu vừa không kiếm mồ_hôi pro triển,positive
lựa giá giảm,positive
pro cùng giá iphone,positive
đóng nhu túi không sai,negative
thích màn_hình mục_đích chính hàng pin trâu nhẹ,positive
không chip promax không quét mượt bình_thường không khó_chịu,negative
ngon tiết_kiệm,positive
giá quất liền,positive
đóng tuyệt duy luân,positive
video tuyệt_vời không,positive
chính_hãng tốt hậu_mãi sóc khách_hàng không,positive
giá topzone fpt không vó oqr,negative
tượng thường,positive
nâng_cấp nhiệm,negative
mới hốt thường xanh green thích nhỏ gọn,negative
pin thường trâu,negative
lướt facebook đọc tài_liệu á,negative
xem video tiktok youtube,negative
không chơi không chắc nặng_nhẹ,positive
r dây bơi,negative
chính vĩnh_cửu cũa iphone_pro giga,positive
tốc chép,positive
không chip cũ đảm hot,positive
promax đè,negative
hy_vọng truyền_thống đời mới chip mới series chip cũ thường,positive
dung_lượng_pin clip giá pink,negative
ngon phù nhu,positive
đô nặng zai,negative
pro suy quyêt đinh chon ultr,negative
xá trắng_trợn,negative
pin trâu tốt_đẹp camera bình,positive
màn video tính tuyệt,positive
camera không hài_lòng,positive
tết giảm giá,positive
bớt trỏ màn_hình,negative
pin trâu iphone sạc,positive
luân hồng pastel,negative
trọng hồng hen duy,negative
mới hốt fpt giá giảm,negative
promax bàn promax rooif,negative
cua tính_năng ji không kệ,negative
mới pro sang hài_lòng nhẹ kêu khùng cao_cấp xuống trọng mắc sang,negative
khoảng không tác nặng không màn_hình không pin trâu màn_hình xem phim nhẹ đẹp thể,positive
vừa iphone camera hài_lòng,positive
nhu tính_năng prores chụp proraw không,positive
yếu_tố trọng sẵn pro chính tốt,positive
mm iphone_pro không chụp đường_phố chân_dung mm chắc mm chụp đường_phố chân_dung chụp động_vật chim thể_thao bơi_lội trăng tiêu cư mm,negative
yên tần quét không iphone samsung tính không lớn,positive
chắc không lâu,negative
thỉnh_thoảng mượt,positive
tốt luân pro chính đào_sâu chip pro kênh không chip pro series,positive
năng pro series chơi capcom ubisoft động chip pro kính vision khả_năng tác giữa pro series kính vision động,negative
pro khám_phá,negative
chốt promax,negative
mới sang iphone,negative
đối nhu_phục văn_phòng hằng hài_lòng,positive
điện_thoại đáp nhiêu nhu không nằm mức giá tính_năng pro không,negative
sở_thích tốt thích mào,negative
biet mỹ chênh_lệch đô,negative
lớn trải_nghiệm mới,positive
chói khó,negative
song pro,negative
pro thích pin trâu,positive
camera thích nhỏ gọn pro pin pro hẻo,positive
không thích vác sạc dự_phòng,negative
vọng giúp pro pin ngon pro chính,positive
trả_góp lãi,negative
chẵng hoàng,negative
góp nuốt miếng không miếng mép môi xem,negative
xanh hoàn hài_lòng,positive
iphone đẹp,positive
pro vầ hài_lòng pin trâu màn_hình lớn đẹp camera tốt mát,positive
pro màn trọng giá luc mới tốt,positive
luân chính cụ_thể nhu,negative
chuẩn không chụp nâng chắc,positive
mới vuốt camera giác không iphone,negative
duy luân lỗi tắt không lỗi,negative
trọng giá xem pro không giá trọng,positive
mục_đích đua giá lỗ,negative
không ios chán,negative
tuyệt_vời duy luân video đánh_giá không video xem không tuyệt_vời,positive
màn_hình khó xuống,negative
iphone vuốt màn_hình iphone không sướng,negative
trọng_lượng pin,negative
promax oid prores raw khoái oid,negative
thích xanh pro,negative
năng promax không,negative
sang promax chip năng tốt,positive
galaxy series quà khủng,positive
vàng ảo ám_giản,negative
bọn samsung chụp siêu chậm ghét vl,positive
iphone nhạt máu,negative
samsung rực,positive
chụp đêm camera đên mới camera tưd,negative
camera bình_thường iphone,negative
tức hàng đánh_giá dẫn khách,positive
riêng xoá phông iphone đẹp mượt thích bokeh iphone chuyên_nghiệp,positive
phim không chống rung,positive
đỉnh android sướng dua,positive
mầu đẹp,positive
chân_dung đẹp,positive
iphone thích iphone mê,positive
phân camera,negative
chán iphone tính nao samsung,negative
samsung cỏ_thể tốt iphone samsung chơi nâng_cấp samsung sung tiệm_cận iphone,positive
đà samsung sung,positive
không chip samsung cải chip samsung sung xịn iphone tuổi,positive
chip thương lãng_phí mới,negative
camera video thú kênh thường video thú trực,positive
xem tính tấm hình rõ_ràng,positive
chúc triển,positive
túm tốt,negative
chân rõ_ràng ảnh chân ảnh đẹp,positive
mối ngờ samsung_thiểu nâng_cấp mềm cùng khả_năng samsung cố dìm hàng phân khúc camera quotnâng cấp ngược lạiquot tôn mới làng viên hài họ quốc không giá tộc kim chi rõ mối ngờ cư quốc không sở hàn xẻng,positive
giật tụt fps,negative
chi_tiết tóc iphone nét bệt kìa,negative
đỉnh xuống sản diego chơi không sản diego,positive
thuận phim ngon đêm thích chất_lượng,positive
vừa cập nhập pb mới cay,positive
thích samsung chụp rực ảnh gai khó_chịu,positive
xịn khắc_phục ảnh mềm,positive
đậm thành đẹp,negative
chụp samsung đẹp điện_thoại samsung,positive
video thua rung lắc chán,negative
zoom phủ lớp sương,negative
không thích đời,negative
chống rung promax yếu samsung,negative
rung kinh,negative
xiaomi la không hấp_dẫn,negative
chụp samsung iphone lâu,positive
không samsung bóp rõ,negative
samsung đẹp iphone_pro_max,positive
samsung nịnh đối_châu_iphone nịnh đối mỹ ngả bọn,positive
ghi iphone tốt không rõ xem samsung âm_thanh mono không nổi,positive
nâng_cấp tốt không,positive
xem video đánh_giá trg không định,negative
hy_vọng samsung mềm ổn_định,negative
vừa iphone_pro,positive
samsung tô đậm đẹp,positive
samsung zom màng đẹp không iphone,positive
iphone samsung nhiệt_tình,positive
camera chết,negative
trung_thành màn bjet mới đời,negative
mềm vừa hàng camera ngon camera rõ từng mụn,positive
thích promax chất chân nhấtđúng chân lòi dẹp,positive
vàng promax từng chụp phiên cũ ios,negative
không vàng không vàng chụp_ảnh veo,positive
vote promax,negative
thích chỉnh sửa iphone_pro_max ngon,positive
cập bóp camera rõ camera zoom,positive
samsung xem phàn mềm,positive
bóp sml camera xấu vcđ,negative
sang năng cấp samsung,negative
mới định,negative
pro mạnh,negative
xem camera hài kênh anhemtv kết đánh_giá xem lú không khách,negative
